key,input,activity10
JKLZCQWVERBDEZ-UHFFFAOYSA-N,CN1C(=O)CSC1=S,0.17798208392267797
BEPNJPZENSWTLL-UHFFFAOYSA-N,CC1=C(C)C(=O)c2nn(C)nc2C1=O,0.18417020273455914
UHGRVODUKSZAKV-UHFFFAOYSA-N,NCCCCSCCCN,0.3316831683168317
CYHOMWAPJJPNMW-DHBOJHSNSA-N,CN1[C@@H]2CC[C@H]1CC(O)C2,0.3079207920792079
UGYXPZQILZRKJJ-UHFFFAOYSA-N,Cc1nc[nH]c1CCN,0.31848184818481845
WBIAZONFXLIADH-UHFFFAOYSA-N,CCOC(=O)P(=O)(O)O,0.10404290429042903
FSHFDVYLIXYUED-UHFFFAOYSA-N,CC(C)C[N+]1(CCO)CC1,0.14435800722929434
VLPSTMLLXBVEAF-MRVPVSSYSA-N,CN1CCC[C@@H]1c1cc(CO)no1,0.22854785478547857
BYWPUNIXQZJWRS-AIGBEWNKSA-N,C[C@H]1[C@H]2OC[C@@H]3[C@@H]1C[C@H](O)[C@@]3(C)O2,0.18894389438943893
VTFVJLCBMVBAPX-UHFFFAOYSA-N,Cn1ccc(=O)n2nccc12,0.1812824139556813
XHWKNGLLYBNSBG-MQWKRIRWSA-N,CCC1CC(=O)N([C@@H](CC)C(N)=O)C1,0.10882838283828383
TVVRFUOKLKGUKT-UHFFFAOYSA-N,O=C1c2ccccc2C(=O)C2OC12,0.1765676567656766
IKQCSJBQLWJEPU-UHFFFAOYSA-N,O=S(=O)(O)c1cc(O)ccc1O,0.09876237623762375
KXWIXAUYMFNOKC-UHFFFAOYSA-N,COCCNc1ncnc2nc[nH]c12,0.4306930693069307
NZNPMUUOXMZCBF-UHFFFAOYSA-N,O=C(O)CCn1nnc2ccccc21,0.14603960396039603
APFSBOCBNKHACW-WDSKDSINSA-N,C=CC[C@@H](C[C@H](N)C(=O)O)C(=O)O,0.03795379537953795
NYYQBSUCPHNFQS-UHFFFAOYSA-N,COc1cc(=O)oc(CO)c1C,0.15855728429985855
RPKPVJSNXSZTPK-UHFFFAOYSA-N,O=Cc1cn(-c2ccc(O)cc2)nn1,0.23267326732673269
ZPCBWFNVTDNYTB-UHFFFAOYSA-N,Cn1ccc2c(=O)[nH]c(N)nc21,0.13613861386138615
IQZCKZOEVWQZMK-UHFFFAOYSA-N,OC1CCCN(C(=S)S)C1,0.1608910891089109
GFIPINBJCGELKW-UHFFFAOYSA-N,N#Cc1c[nH]c2ncnc(N)c12,0.14356435643564355
QBEGNPNWEWSLRI-UHFFFAOYSA-N,CCOc1cc(C)ncc1C(N)=O,0.1410891089108911
MFNJGDMJKJLUGC-UHFFFAOYSA-N,CCc1[nH]nc(C(=O)O)c1C,0.07920792079207921
UODZHRGDSPLRMD-UHFFFAOYSA-N,NCCCCNCCCCN,0.400990099009901
ZZTRDOMIHBHZAE-FPLPWBNLSA-N,CC1(C)C/C(=C(/C#N)C(N)=O)CCO1,0.050742574257425746
XSXYESVZDBAKKT-UHFFFAOYSA-N,NNC(=O)c1ccccc1O,0.04455445544554455
BNGFPYLLQCQZQF-UHFFFAOYSA-N,CNc1nncc2[nH]cnc12,0.19554455445544555
MTWDGUWQZYXGTQ-VOTSOKGWSA-N,NNC(=O)/C=C/c1ccccc1,0.0820957095709571
FQXYFKQHFGHHCC-UHFFFAOYSA-O,CC[N+](C)(CC)CC(=O)O,0.08533710513908534
NRDZGEYPUXJDMD-UHFFFAOYSA-N,CNc1cc(N)nc(NC)c1,0.09405940594059406
JCRJWRXBHMKBDQ-UHFFFAOYSA-N,CC1COCCN1C(=S)S,0.0896039603960396
FUWHCTSQIAULAK-UHFFFAOYSA-N,O=C(O)c1ccc(CCO)cc1,0.13861386138613863
RKYMKZBWOFGDLO-UHFFFAOYSA-N,Nc1cc(=O)[nH]n1-c1ccccn1,0.13465346534653466
CJLYVUNRUJYSGI-HJWRWDBZSA-N,CNC(=O)N(C)/N=N\CCCl,0.22353842527109855
AVFYHMHFDOZJCP-UHFFFAOYSA-N,C#Cn1ccnc1C#CCOC,0.22227722772277228
YUPDDGVCFCGZDD-UHFFFAOYSA-N,CCc1c(O)c(=O)ccn1CCCO,0.19094766619519093
CRISWXPNFWRXSH-NUTRPMROSA-N,N#[11C]C(O)c1ccc(O)c(O)c1,0.06782178217821781
IHJUECRFYCQBMW-UHFFFAOYSA-N,CC(C)(O)C#CC(C)(C)O,0.19364686468646866
KKAWRARRTNILEQ-UHFFFAOYSA-N,CC(C)(C)OC(=O)CP(=O)(O)O,0.10404290429042903
YZYSRFCRVIIRAE-ZHACJKMWSA-N,CC#CCO/N=C1\CN2CCC1C2,0.5004125412541255
SDQJTWBNWQABLE-UHFFFAOYSA-N,O=c1[nH]c(=O)c2ccccc2[nH]1,0.3102310231023102
LDGMRKNTWPEJFY-UHFFFAOYSA-N,CCCC[N+]1(CCO)CC1,0.3756011315417256
KGVWWFCEYXERAE-UHFFFAOYSA-N,C=CC[N+](C)(C)C,0.16287128712871288
DPBJAVGHACCNRL-UHFFFAOYSA-N,C=CC(=O)OCCN(C)C,0.216041961338991
JCUOJPUDVPCBHL-BYPYZUCNSA-N,Sc1nnc([C@@H]2CCCN2)o1,0.3507425742574257
JEHGATQUCUYHJL-UHFFFAOYSA-N,O=C(O)c1ccncc1O,0.04950495049504951
IMOHZKRUHQOEHN-DHZHZOJOSA-N,O=C(/C=N/O)NCCN1CCCCC1,0.23267326732673269
PACRSWXGHWAUJZ-UHFFFAOYSA-N,CCCCn1cc(CO)[n+](C)n1,0.2961456859971711
SYXGGMOJCHZAAY-UHFFFAOYSA-N,O=C1CCN(Cc2ccccc2)C1=O,0.28052805280528054
QXUSFQCJGVVVJR-RQJHMYQMSA-N,C#CC[C@H]1CN[C@H](C(=O)O)C1,0.09735973597359737
QASONRSLKVKRRW-UHFFFAOYSA-N,Nc1ccc(N2CC3CC2CN3)cn1,0.26666666666666666
PVHMARGUGAHOHZ-UHFFFAOYSA-N,C#CCOc1ccccc1C(N)=O,0.18613861386138614
GUSZQTIIJIPCLX-UHFFFAOYSA-N,Cc1cn(C2CCCO2)c(=O)nc1N,0.17326732673267325
XNNPAWRINYCIHL-UHFFFAOYSA-N,CC1(C)CC(C(N)=O)C(C)(C)N1[O],0.10404290429042903
DRICAGNNBBKCCF-UHFFFAOYSA-N,Nc1c2ccccc2nc(=S)n1N,0.2113861386138614
SCSROOBIOOCHHI-UHFFFAOYSA-N,O=Cc1cc([N+](=O)[O-])cc(O)c1O,0.13094059405940595
GGAOVRIMJZTBKL-UHFFFAOYSA-N,NC(C=C(F)F)CCC(=O)O,0.06270627062706272
GEFQWZLICWMTKF-YQFNKJDISA-N,CC(N)[C@H](O)c1ccc(O)c(O)c1,0.04636963696369637
XXIOWTNNQMLLIA-DTWKUNHWSA-N,C[C@H]1CO[C@H](C[N+](C)(C)C)CO1,0.22772277227722773
SPFBMNKRQFPDGH-UHFFFAOYSA-N,Nc1cc(-c2nn[nH]n2)ccc1F,0.1353135313531353
XBTQMVNOVUGQPW-UHFFFAOYSA-N,Cc1ccc(-c2n[nH]c(=O)n2N)cc1,0.2301980198019802
JCIKVKWNYHGCIB-MRVPVSSYSA-N,C[N+](C)(C)C[C@@H]1COCCO1,0.24455445544554455
HOUULULIIYVIAL-UHFFFAOYSA-N,NCCC#Cc1cccnc1,0.22046204620462048
JKNKNWJNCOJPLI-UHFFFAOYSA-N,O=C1OC(O)c2ccccc21,0.18811881188118812
IAIWVQXQOWNYOU-BAQGIRSFSA-N,NC(=O)N/N=C\c1ccc([N+](=O)[O-])o1,0.1774752475247525
QNDFYLBDUWCFJO-UHFFFAOYSA-N,Nc1ccc(F)c(N)c1,0.11980198019801981
BCSQOCJZQYFKBZ-UHFFFAOYSA-N,Cc1nn2c(N)csc2nc1=O,0.2046204620462046
CXUMFNFPQYKODT-UHFFFAOYSA-N,CCn1c(C)cc(=O)c(O)c1CO,0.13748231966053748
CQFQZOOEUPGOSM-UHFFFAOYSA-N,CNn1c(N)nc2ccccc21,0.19834983498349837
UHUHFYCRHYLQCN-UHFFFAOYSA-N,C1CCN=C(Nc2nn[nH]n2)CC1,0.30198019801980197
FXYQRYGWWZKUFV-UHFFFAOYSA-N,NNc1ccc(Cl)nn1,0.11221122112211222
DCWKRPJLVIHGCZ-UHFFFAOYSA-N,c1cncc(OC2CCNC2)c1,0.30775577557755773
YSWWAKJDYMKMGU-UHFFFAOYSA-N,O=c1c(O)c(-c2ccccc2)c1=O,0.10148514851485149
SDYIZAANGZBOSO-UHFFFAOYSA-N,COc1cccc(C(N)=O)c1OC,0.09405940594059406
ZRXZRRDYAAJOFH-UHFFFAOYSA-N,NC1Cc2ccccc2OC1=O,0.20726072607260726
COSSAOQSSXDIQW-HTQZYQBOSA-N,C[C@@H]1OC[C@@H](C[N+](C)(C)C)O1,0.18564356435643564
HMBNQNDUEFFFNZ-UHFFFAOYSA-N,C=COCCCCO,0.23550212164073556
XOIYZMDJFLKIEI-UHFFFAOYSA-N,NS(=O)(=O)Oc1ccccc1,0.20396039603960398
ZJRBRKUGRKKZOO-UHFFFAOYSA-N,OCc1ncccc1O,0.0834983498349835
DRTFEXPENUDDLJ-KDXUFGMBSA-N,C[C@@H]1C[C@H](C)[C@@H](C)O[C@@]1(O)CO,0.183003300330033
DOYJWZYLOQTRFQ-UHFFFAOYSA-N,O=C1C(O)CCN1C1CCCCC1,0.2566006600660066
BRXPUVKBOVEUEM-UHFFFAOYSA-N,N#CC1=C2CCCCC2(O)NC1=O,0.22277227722772278
IFVRGSVHHSCKIS-UHFFFAOYSA-N,NC(CCN1CCCCC1)=NO,0.1617161716171617
OFCNXPDARWKPPY-UHFFFAOYSA-N,O=c1[nH]cnc2[nH]ncc12,0.16336633663366337
UBVBXMAWHHHZFH-RVRFMXCPSA-N,N=[11C](N)NCCc1cc(O)ccc1F,0.2863036303630363
CSISQILZUHMAJB-UHFFFAOYSA-N,COc1ccc(C(=N)N)cc1,0.16171617161716173
BVGBBSAQOQTNGF-UHFFFAOYSA-N,NC(C(=O)O)c1ccsc1,0.05907590759075907
RUOJZAUFBMNUDX-UHFFFAOYSA-N,CC1COC(=O)O1,0.0297029702970297
JVBJCTDZLAGDTF-UHFFFAOYSA-N,NC(=O)c1nnsc1-c1ccco1,0.10396039603960396
HJZAIMHRCPGGNJ-QMMMGPOBSA-N,O=[N+]([O-])O[C@@H](CO)c1ccccc1,0.0952970297029703
CEXQIXFKTKRYBB-UHFFFAOYSA-N,c1cncc(NC2=NCCN2)c1,0.23514851485148514
KANVIORDKVKQHX-UHFFFAOYSA-N,CP(=O)(O)c1cc(O)cc(O)c1,0.1514026402640264
CWPDWGWHFVCTQM-UHFFFAOYSA-N,CC1CN(N=O)C(=O)O1,0.07054455445544554
KFNRJXCQEJIBER-UHFFFAOYSA-N,NC1C=CC=C(C(=O)O)C1,0.06930693069306931
YLPBKFNURJMKTE-PHDIDXHHSA-N,O=C1C[C@H]2OCCC[C@H]2O1,0.33613861386138616
XMZREPQOKJAWPQ-JXMROGBWSA-O,C=CC[n+]1cccc(/C=N/O)c1,0.15552805280528054
ZLOQOYIWTGOTQI-UHFFFAOYSA-N,CC1Cc2[nH]nc(-c3nn[nH]n3)c2C1,0.2042079207920792
OFGDOKIPNNXVCF-UHFFFAOYSA-N,CCNc1cc(=O)[nH]c(=O)[nH]1,0.2421617161716172
ZXGXTTFJFGHGTL-UHFFFAOYSA-N,O=c1[nH]sc2c1CNCC2,0.1646039603960396
OYKZRWMTIDKLKT-UHFFFAOYSA-N,Cc1cc[n+](CC#N)cc1,0.16666666666666669
HLUIYGVTAGXCRZ-UHFFFAOYSA-N,CN(C)c1ccc(C(N)=O)cn1,0.20297029702970298
QCUPYFTWJOZAOB-UHFFFAOYSA-N,CC=C(CC)C(=O)NC(N)=O,0.051567656765676574
VAUYYPSVXBBKLK-DAFODLJHSA-N,NC/C=C(\CCl)C(=O)O,0.0735973597359736
XLQIGLBALJNHKR-UHFFFAOYSA-N,COC(=O)c1ccncc1N,0.0891089108910891
AYAUWVRAUCDBFR-ONEGZZNKSA-N,CCCOC(=O)/C=C/C(=O)O,0.08374587458745875
FJRIICKTBNVAAY-UHFFFAOYSA-N,Nc1c(Nc2cccnc2)c(=O)c1=O,0.1419141914191419
PTAIFTWNKAGNFS-UHFFFAOYSA-N,CC(C)(C)c1nc(N)[nH]c(=O)n1,0.08580858085808582
KAGGMRWAYDOFES-ZCFIWIBFSA-N,N[C@H](CCSCCCF)C(=O)O,0.19554455445544555
PMRYVIKBURPHAH-UHFFFAOYSA-N,Cn1ccnc1S,0.18821310702498822
UKYSDDJUIYHEHO-UHFFFAOYSA-N,Cc1n[nH]c(=O)n1Nc1ccccc1,0.297029702970297
QBRXAOMAJRIUBJ-UHFFFAOYSA-N,CNC(=O)CCCCCNC(C)=O,0.09405940594059406
ZUXVZGNVGRXENQ-UHFFFAOYSA-N,CCC(=O)n1ncc2c(=O)[nH]cnc21,0.11089108910891088
YICMXCDJSOOXSM-UHFFFAOYSA-N,O=C(O)c1[nH]nc2c1COCC2,0.10891089108910891
TZHVYFBSLOMRCU-YFKPBYRVSA-N,C[C@H](N)C(=O)OC(C)(C)C,0.06724422442244225
NERNEXMEYQFFHU-UHFFFAOYSA-N,O=C1NC(=O)C2(CCCCC2)N1,0.1534653465346535
YLDIYJYSKDFPDJ-ALCCZGGFSA-N,[O-]/[N+](=N\O)N1CCCC1,0.11963696369636964
CBTOHKIGSPTQTO-UHFFFAOYSA-N,Cc1n[nH]c(=O)n1Cc1ccco1,0.3197194719471947
LBZDEGAIDVFUHM-UHFFFAOYSA-N,O=C1COc2ccccc2CN1,0.24752475247524752
RPHZSTQXRNQSIG-UHFFFAOYSA-N,COc1ccc([N+](=O)[O-])c[n+]1C,0.2528052805280528
VHBBMEXIWWKUNY-MRVPVSSYSA-N,C[C@@H]1OCC2(CCN(C)CC2)O1,0.34084158415841587
QAYICIQNSGETAS-UHFFFAOYSA-N,CN1CSC(=S)N(C)C1,0.14365865157944363
XCYWDFDMXREMCT-UHFFFAOYSA-N,CC(C)(C(=O)O)n1cncn1,0.06617161716171617
VIRWKAJWTKAIMA-UHFFFAOYSA-N,CC(=O)OCCCl,0.15997760490334748
WRRMDSARIILZLU-UHFFFAOYSA-N,CC(C)NNC(=O)c1ccccc1N,0.06427392739273928
FDKXTQMXEQVLRF-ZHACJKMWSA-N,CN(C)/N=N/c1[nH]cnc1C(N)=O,0.19554455445544555
GPTBZHNSJACGDU-SNVBAGLBSA-N,C#Cc1cncc(O[C@@H]2CCNC2)c1,0.40222772277227725
PXELSCOPADHBHR-UHFFFAOYSA-N,CSc1nnc(S)n1N,0.12574257425742574
MGAVNXSDVHUDAJ-UHFFFAOYSA-N,C=C1CC(COC(C)=O)OC1=O,0.07087458745874588
QIJPWSGHURHDHJ-ZBHICJROSA-N,CCCC1N[C@H](C(=O)O)CS1,0.11518151815181518
MWNZUHRKNPCRKY-UHFFFAOYSA-N,CC1=NC2CCSCC2C(=O)N1,0.21823432343234325
LAVARTIQQDZFNT-UHFFFAOYSA-N,COCC(C)OCC(C)OC(C)=O,0.23343941537010843
HLOZADHABGBYKE-UHFFFAOYSA-N,NNC(=O)c1cnc2ccccc2n1,0.10148514851485149
HBIYNXFRHGXYNY-BJMVGYQFSA-N,Cc1ccn(C)c1/C=N/NC(=N)NO,0.15627062706270628
FBWPWWWZWKPJFL-UHFFFAOYSA-N,COc1cc(C(O)CO)ccc1O,0.1165016501650165
VRGHSYHERKHVHD-UHFFFAOYSA-N,C[N+](C)(C)CCSS(C)(=O)=O,0.21142739273927394
QUUIEUHVHMNXRT-UHFFFAOYSA-N,CC(C)C(O)C#CC(C)(C)O,0.16163366336633658
JMLWVOVCQLQVJI-UHFFFAOYSA-N,NCC(=O)Nn1ccc2ccccc21,0.27722772277227725
GWKLNCUXOUHWLL-UHFFFAOYSA-N,N=C(N)NCCc1ccccc1,0.27516501650165015
LVGMMVAWLISWJD-UHFFFAOYSA-N,NC1CCN(c2cccnc2)C1,0.23613861386138615
WYMOPTUEZWGCKJ-UHFFFAOYSA-N,O=C(O)CCCc1c[nH]cn1,0.19837340876944837
JHRKPNVDOPKCMX-UHFFFAOYSA-N,CC12CN3CN(C1)CC(C)(C3)C2=NO,0.2549504950495049
JVHGZUMMCUZPHC-UHFFFAOYSA-N,O=c1ccc(O)ccc1O,0.10973597359735975
SNLSQAFFALEHGJ-UHFFFAOYSA-N,NOCc1ccccc1O,0.08003300330033002
SJRPBOIYIJEXKQ-VIFPVBQESA-N,NCc1cncc(OC[C@@H]2CCN2)c1,0.37392739273927394
CMTNHTJUNZPFMW-UHFFFAOYSA-N,Cc1n[nH]c(O)c1C,0.0627062706270627
HTPKGNSSLQBQRI-WEVVVXLNSA-N,O=C(NO)N/N=C/c1cccnc1,0.11056105610561057
HYXWOVSEEKCMOC-WEVVVXLNSA-N,CNC(=S)N/N=C/c1ccco1,0.15107260726072608
CCFAGRVEHSCROQ-UHFFFAOYSA-N,OCC(O)C(O)c1ccccc1,0.11303630363036303
PJDFLNIOAUIZSL-UHFFFAOYSA-N,C=CC(N)CCC(=O)O,0.058745874587458745
ZWUROWZCQQHVIQ-UHFFFAOYSA-N,O=C(NN1CCOCC1)c1ccco1,0.2739273927392739
FZIYKQZBEAJXLJ-UHFFFAOYSA-N,O=c1[nH]c2c(c(O)c1[N+](=O)[O-])CCC2,0.12409240924092407
VEDPMPOSMIIBBR-UHFFFAOYSA-N,CNC(=O)OCCC(C)N(C)C,0.19434229137199435
IHJHBENHAPEINI-SNAWJCMRSA-N,COC(=O)/C=C/C(=O)c1cccnc1,0.1485148514851485
TXILEUYNMYGOLO-UHFFFAOYSA-N,O=C1C=CC(=O)c2c1nc[nH]c2=O,0.21287128712871287
DWWOWEVEYNNOIT-WDSKDSINSA-N,CC(C)OC(=O)[C@H]1C[C@@H]1C(=O)O,0.09735973597359737
KNARVBXGIRZZRK-HTQZYQBOSA-N,C[C@H](C#N)N(C)C(=O)[C@@H](N)C(C)(C)C,0.14942244224422438
ATDGTVJJHBUTRL-UHFFFAOYSA-N,N#CBr,0.05717821782178218
DEYMOQSHMQAAFX-UHFFFAOYSA-N,NC(=O)CCCCCO,0.14356435643564355
GGAWXSMRRDXBKS-UHFFFAOYSA-N,CCCC(O)(CC(=O)O)CC(=O)O,0.06765676567656766
IKLKJTFARODVHU-UHFFFAOYSA-N,O=C1NC2(CCCCO2)CO1,0.22442244224422445
YXXVUCJIQAMZSQ-UHFFFAOYSA-N,Cc1c(CN)o[nH]c1=O,0.10148514851485149
JVVDCSIOVVWLMN-NQMVMOMDSA-N,CC(C)[C@H]1CO[C@@H]2O[C@H](C)CC(=O)N21,0.20412541254125413
VHWSFLJKPUEMJW-UHFFFAOYSA-N,NCc1ccc(C(=O)O)s1,0.06930693069306931
IXOBWMNTICTXOJ-JTQLQIEISA-N,N#CC[C@@]1(O)C(=O)Nc2ccccc21,0.17920792079207923
NMTCCVZABWWGSB-UHFFFAOYSA-N,CN(C)c1nc2ccccc2[nH]1,0.3184818481848185
YFMPSMITLLBENU-UHFFFAOYSA-N,NCc1ccc(O)c(O)c1,0.09900990099009901
XYVILBTXXYZRJG-UHFFFAOYSA-N,CCn1ccc(=O)n2nc(C)cc12,0.2871287128712871
ZGDPMMNCASKHKU-UHFFFAOYSA-N,N#Cc1cnn2cc[nH]c12,0.20544554455445543
SQWYSZZSXTXVLQ-UHFFFAOYSA-N,O=C(O)C(=O)CC(=O)c1nccs1,0.04084158415841584
KYWMCFOWDYFYLV-UHFFFAOYSA-N,O=C(O)c1ncc[nH]1,0.0891089108910891
UBHJGMUGSKDVDO-UHFFFAOYSA-N,C#CCNNCc1ccccc1,0.3234323432343234
JTEWXLMHFCOPAX-UHFFFAOYSA-N,CCC1COC(N)=N1,0.14702970297029702
JFICWBJQMVMQJL-UHFFFAOYSA-N,NC(=O)C1Cc2cc3c(cc21)OCO3,0.23613861386138615
VQZRXBOTCNWNLM-UHFFFAOYSA-N,Cc1nc(C)nc(N)n1,0.07920792079207921
HQGJDZOAHPIJMI-UHFFFAOYSA-N,O=C1OCCN2Oc3ccccc3C12,0.24257425742574257
STFMKRBMUMYLTM-UHFFFAOYSA-N,O=C1NCC2NCCc3cccc1c32,0.26526402640264024
RPHKINMPYFJSCF-UHFFFAOYSA-N,Nc1cc(N)cc(N)c1,0.04125412541254125
YBPAYPRLUDCSEY-UHFFFAOYSA-N,NC(=O)Cc1ccc(O)cc1,0.08415841584158416
CEXQIXFKTKRYBB-UHFFFAOYSA-N,c1cncc(NC2=NCCN2)c1,0.23514851485148514
VADVRIAPCDFQJU-YFKPBYRVSA-N,CC(C)(C)SC[C@H](N)C(=O)O,0.1132013201320132
REUNOXHTPWSRBV-UHFFFAOYSA-N,Nc1nc(N)c2c(N)cccc2n1,0.18811881188118812
UCCVCCAWSDESJE-UHFFFAOYSA-N,CC1=CC(=O)C(N2CC2)=CC1=O,0.12458745874587458
LVPLGMIOSVEITG-RKDXNWHRSA-N,NNC(=O)[C@@H]1C[C@@H]1c1ccccc1,0.11138613861386139
ULDDTFAPYWLDGF-UHFFFAOYSA-N,CCCCN/C(N)=N/O,0.2145214521452145
UGFILLIGHGZLHE-UHFFFAOYSA-N,COC(=O)Cc1ccc(O)c(O)c1,0.17326732673267325
HVNDNXAQURYIMM-UHFFFAOYSA-N,N#Cc1c(-c2ccco2)no[n+]1[O-],0.16584158415841585
ITIIRROMYLIKFO-UHFFFAOYSA-N,COC(C(=O)O)c1c(C)o[nH]c1=O,0.043646864686468646
WOXWUZCRWJWTRT-UHFFFAOYSA-N,NC1(C(=O)O)CCCCC1,0.09900990099009901
BWKMGYQJPOAASG-VIFPVBQESA-N,O=C(O)[C@@H]1Cc2ccccc2CN1,0.15346534653465346
YDXXODUTMJQYED-UHFFFAOYSA-N,O=c1c2c(c1=O)-c1ccccc1CN2,0.22112211221122113
VQYIJHJVYPQOST-UHFFFAOYSA-N,CN1CN2CCCN3CCCC(=N1)C32,0.4104785478547855
BWYSIRTZMFWEOO-UHFFFAOYSA-N,O=C1CN2Cc3ccncc3N=C2N1,0.26485148514851486
TXQWFIVRZNOPCK-UHFFFAOYSA-N,NCc1ccncc1,0.0891089108910891
UORYAOZFMGBGAC-UHFFFAOYSA-N,CN(N)S(=O)(=O)c1ccccc1,0.16930693069306932
HPBPYAVNZRYWLD-ZETCQYMHSA-N,CN1C[C@@H](C[N+](C)(C)C)OC1=O,0.15900518623290902
SBWTUWFTYZFCSZ-UHFFFAOYSA-N,Cc1nc([N+](=O)[O-])c(C(=O)O)n1C,0.041254125412541254
KSPQDMRTZZYQLM-UHFFFAOYSA-N,O=C(O)CNC(=O)c1ccco1,0.08085808580858087
KQTMKEHKXBCEMK-UHFFFAOYSA-N,C=CCOc1ncnc2[nH]cnc12,0.19554455445544555
HBECYYFDLZZMPL-UHFFFAOYSA-N,C=C1C(=O)C2(C)OC2(C)C1C(=O)O,0.06930693069306931
PWHUPFOHNXWYSH-UHFFFAOYSA-N,NC(=O)NCc1cccnc1,0.12665016501650164
COSYQYFCEAMLKE-UHFFFAOYSA-N,N=C(N)c1ccc(CCO)cc1,0.24752475247524752
UXSRDBONEIZHCE-UHFFFAOYSA-N,CNc1ncnc(NC)c1[N+](=O)[O-],0.24702970297029703
HMVFITKXZCNKSS-UHFFFAOYSA-N,COCCN(C)C,0.3193069306930693
VLCFOSLTBCJPAO-UHFFFAOYSA-N,O=C(CCc1ccc(O)cc1)NO,0.09900990099009901
VEWZXPAMIBRPDO-UHFFFAOYSA-N,CC1CN(C)C(=N)S1,0.14860914662894859
IDVVQLXLSWIVFL-UHFFFAOYSA-N,CCN1CC[N+]2(CCCC2)CC1,0.3774752475247524
IZQAUUVBKYXMET-UHFFFAOYSA-N,NCCBr,0.17838283828382842
AXFABVAPHSWFMD-UHFFFAOYSA-N,O=c1cc(Cl)nc[nH]1,0.13861386138613863
VKPPFDPXZWFDFA-UHFFFAOYSA-N,NCCCl,0.15115511551155117
MJHCBNPVMDFHJQ-UHFFFAOYSA-N,CNC(=O)C1=CCCC1,0.06105610561056106
UNEXDAIMKPVMLS-CBAPKCEASA-N,CCOC(=O)[C@]1(C)C[C@H](C)C=[N+]1[O-],0.1325200377180575
SELRRFFYIRYVTM-UHFFFAOYSA-N,N=c1snc(N)n1-c1ccccn1,0.14455445544554454
QCUPYFTWJOZAOB-HYXAFXHYSA-N,C/C=C(/CC)C(=O)NC(N)=O,0.051567656765676574
CVVDYLXTNDBWJC-YFKPBYRVSA-N,N[C@H]1CC=C(C(=O)O)C1,0.039603960396039604
JOICOUCDZBPSHL-UHFFFAOYSA-N,c1cc[n+](C[n+]2ccccc2)cc1,0.1782178217821782
RKVBMQAVJSPNFZ-UHFFFAOYSA-N,C=C1CN(C2=NCCO2)C1,0.1923267326732673
LGNSOKKCXYBTOL-LURJTMIESA-N,CC(C)C[C@H](N)CN,0.14207920792079207
JWPGJSVJDAJRLW-UHFFFAOYSA-N,N=C(N)N1CCc2ccccc2C1,0.19504950495049506
PVWHGWKVBXVRQC-UHFFFAOYSA-N,Nc1ncnc2c1nc1n2CCCC1,0.2306105610561056
DOEFUIMTXWAGKN-KQQUZDAGSA-N,CC(=N\O)/C(CN(C)C)=N/O,0.12698019801980198
HKLZABNBARUZMN-UHFFFAOYSA-N,CNCCOc1cccnc1,0.3826732673267327
JXVOJRFIZVMYKD-UHFFFAOYSA-N,Nc1cc(F)[nH]c(=O)c1,0.1311881188118812
NNNNJRNVSNNCGK-UHFFFAOYSA-N,Cc1noc(C(=O)O)n1,0.13943894389438943
VYFYYTLLBUKUHU-UHFFFAOYSA-N,NCCc1ccc(O)c(O)c1,0.20544554455445543
GVNHOISKXMSMPX-UHFFFAOYSA-N,CCCCN(CCO)CCO,0.38896746817538896
VSRQFTDAABHPFF-UHFFFAOYSA-N,CC(C)Cc1cc(C(=O)NN)ccn1,0.09900990099009901
SRNSUEFQKGIEPL-UHFFFAOYSA-N,CC(=O)OC1CCC2OOC1O2,0.16287128712871282
WFFZGYRTVIPBFN-UHFFFAOYSA-N,O=C1Cc2ccccc2C1=O,0.15924092409240925
SUMFUTVGQFEHRJ-UHFFFAOYSA-N,Nc1nc(-c2ccccn2)no1,0.1759075907590759
CVPLOAPCCDDPGU-UHFFFAOYSA-N,CN1CCN(C2=CC(=O)CC2)CC1,0.2962046204620462
AYGIKKUNSIUPMN-UHFFFAOYSA-N,O=C(O)CCc1nnc(S)[nH]1,0.11669024045261668
PVLUBQFJUMTXOO-UHFFFAOYSA-N,CC(=O)O/N=C(\N)c1cccnc1,0.1188118811881188
AZHGGDCFQPMANU-UHFFFAOYSA-N,O=C1CNC(=O)c2ccccc2N1,0.24752475247524752
UCSCCSDEGMOIQL-UHFFFAOYSA-N,COc1cccc(OC)c1C(=O)NO,0.10066006600660067
JSKWGKQVODJEEJ-UHFFFAOYSA-N,CCN(C)CC#CCN1CCCC1=O,0.4306930693069307
YNDCHCKPYHFVAW-UHFFFAOYSA-N,CN1CCCC1COc1cncnc1,0.4872112211221122
AHHGOBRUDALIPK-QMMMGPOBSA-N,NC[C@H](CC(=O)O)c1ccc(O)cc1,0.12871287128712872
OCTALGFQZRBHBD-UHFFFAOYSA-N,Cn1c(=O)c(=O)oc2ccccc21,0.2623762376237624
LJBWEZVYRBKOCI-UHFFFAOYSA-N,Nc1ccc2nc(N)nc(N)c2c1,0.22731023102310233
XNZJITNOOLAVMB-UHFFFAOYSA-N,CC(C#Cc1ccco1)N(O)C(N)=O,0.09924563884959926
NBMFDNRJHLWVHY-WDEREUQCSA-N,OCC[C@H](O)[C@H](O)Cc1ccccc1,0.13613861386138615
