"ChEMBL ID"	"Name"	"Synonyms"	"Type"	"Max Phase"	"Molecular Weight"	"Targets"	"Bioactivities"	"AlogP"	"Polar Surface Area"	"HBA"	"HBD"	"#RO5 Violations"	"#Rotatable Bonds"	"Passes Ro3"	"QED Weighted"	"CX Acidic pKa"	"CX Basic pKa"	"CX LogP"	"CX LogD"	"Aromatic Rings"	"Structure Type"	"Inorganic Flag"	"Heavy Atoms"	"HBA (Lipinski)"	"HBD (Lipinski)"	"#RO5 Violations (Lipinski)"	"Molecular Weight (Monoisotopic)"	"Np Likeness Score"	"Molecular Species"	"Molecular Formula"	"Smiles"	"Inchi Key"
"CHEMBL3276925"	""	""	"Small molecule"	""	"153.14"	"3"	"8"	"0.49"	"58.89"	"4"	"1"	"0"	"1"	"N"	"0.34"	"7.85"	"None"	"0.63"	"0.50"	"0"	"MOL"	"-1"	"11"	"4"	"1"	"0"	"153.0426"	"0.98"	"NEUTRAL"	"C7H7NO3"	"COC1=C/C(=N\O)C=CC1=O"	"XTXLIXJSHSTKNN-YVMONPNESA-N"
"CHEMBL1204675"	""	""	"Small molecule"	""	"193.27"	""	""	"0.96"	"66.40"	"2"	"2"	"0"	"2"	"N"	"0.64"	"-0.73"	"None"	"0.97"	"-1.40"	"0"	"MOL"	"-1"	"12"	"4"	"2"	"0"	"193.0773"	"-0.22"	"ACID"	"C7H15NO3S"	"CC1CCCCC1NS(=O)(=O)O"	"UOUBHXLOFQQIPZ-UHFFFAOYSA-N"
"CHEMBL4098385"	""	""	"Small molecule"	""	"130.14"	"1"	"2"	"0.23"	"57.53"	"2"	"2"	"0"	"1"	"Y"	"0.53"	"4.39"	"None"	"0.06"	"-2.84"	"0"	"MOL"	"-1"	"9"	"3"	"2"	"0"	"130.0630"	"1.21"	"ACID"	"C6H10O3"	"O=C(O)C1CCC(O)C1"	"XWWQLKYMTLWXKN-UHFFFAOYSA-N"
"CHEMBL1559460"	""	""	"Small molecule"	""	"183.21"	"8"	"9"	"0.39"	"75.71"	"4"	"3"	"0"	"3"	"N"	"0.63"	"9.99"	"9.06"	"-0.39"	"-1.71"	"1"	"MOL"	"-1"	"13"	"4"	"4"	"0"	"183.0895"	"0.98"	"BASE"	"C9H13NO3"	"COc1cc([C@@H](O)CN)ccc1O"	"YNYAYWLBAHXHLL-QMMMGPOBSA-N"
"CHEMBL3303570"	""	""	"Small molecule"	""	"140.21"	""	""	"0.92"	"15.60"	"3"	"0"	"0"	"0"	"Y"	"0.50"	"None"	"7.95"	"-0.24"	"-0.89"	"0"	"MOL"	"-1"	"9"	"2"	"0"	"0"	"140.0408"	"-0.55"	"NEUTRAL"	"C6H8N2S"	"C1=CN2CCN=C2CS1"	"SJNYRYFMUAPDJS-UHFFFAOYSA-N"
"CHEMBL2436418"	""	""	"Small molecule"	""	"167.16"	"2"	"2"	"0.68"	"58.56"	"3"	"2"	"0"	"2"	"Y"	"0.64"	"8.03"	"None"	"1.55"	"1.45"	"1"	"MOL"	"-1"	"12"	"4"	"2"	"0"	"167.0582"	"-0.60"	"NEUTRAL"	"C8H9NO3"	"CONC(=O)c1ccccc1O"	"KSFZKMWNNFDWBU-UHFFFAOYSA-N"
"CHEMBL3649340"	""	""	"Small molecule"	""	"144.22"	"1"	"1"	"0.11"	"55.12"	"2"	"2"	"0"	"3"	"Y"	"0.59"	"None"	"8.39"	"0.08"	"-0.94"	"0"	"MOL"	"-1"	"10"	"3"	"3"	"0"	"144.1263"	"-0.64"	"NEUTRAL"	"C7H16N2O"	"CC(C)CNC(=O)[C@H](C)N"	"DOHLDWQZEPRKEW-LURJTMIESA-N"
"CHEMBL3186600"	""	""	"Small molecule"	""	"101.15"	""	""	"0.48"	"20.31"	"1"	"0"	"0"	"3"	"Y"	"0.47"	"None"	"None"	"0.08"	"0.08"	"0"	"MOL"	"-1"	"7"	"2"	"0"	"0"	"101.0841"	"-0.17"	"NEUTRAL"	"C5H11NO"	"CCN(C=O)CC"	"SUAKHGWARZSWIH-UHFFFAOYSA-N"
"CHEMBL142565"	""	""	"Small molecule"	""	"152.15"	"1"	"1"	"0.92"	"66.24"	"4"	"2"	"0"	"1"	"N"	"0.63"	"12.04"	"None"	"2.07"	"2.07"	"1"	"MOL"	"-1"	"11"	"4"	"2"	"0"	"152.0586"	"-0.13"	"NEUTRAL"	"C7H8N2O2"	"C/C=C/c1cc(O)nc(O)n1"	"NTVFCBKTBCRVOB-NSCUHMNNSA-N"
"CHEMBL2220118"	""	""	"Small molecule"	""	"157.19"	""	""	"0.91"	"63.32"	"3"	"2"	"0"	"2"	"N"	"0.67"	"2.80"	"8.77"	"-1.46"	"-1.48"	"1"	"MOL"	"-1"	"10"	"3"	"3"	"0"	"157.0197"	"-0.92"	"ZWITTERION"	"C6H7NO2S"	"NCc1ccc(C(=O)O)s1"	"VHWSFLJKPUEMJW-UHFFFAOYSA-N"
"CHEMBL40212"	""	""	"Small molecule"	""	"198.18"	"1"	"1"	"0.51"	"109.62"	"5"	"3"	"0"	"3"	"N"	"0.37"	"7.26"	"9.60"	"-0.18"	"-0.34"	"1"	"MOL"	"-1"	"14"	"6"	"4"	"0"	"198.0641"	"0.01"	"BASE"	"C8H10N2O4"	"NCCc1cc(O)c(O)cc1[N+](=O)[O-]"	"GAWRYVJRKWPEFX-UHFFFAOYSA-N"
"CHEMBL1741874"	""	""	"Small molecule"	""	"136.22"	"64"	"64"	"0.09"	"40.46"	"3"	"2"	"0"	"5"	"N"	"0.53"	"None"	"None"	"-0.46"	"-0.46"	"0"	"MOL"	"-1"	"8"	"2"	"2"	"0"	"136.0558"	"-0.31"	"NEUTRAL"	"C5H12O2S"	"OCCCSCCO"	"YJGRQEWXDDCCCV-UHFFFAOYSA-N"
"CHEMBL3086512"	""	""	"Small molecule"	""	"178.19"	"1"	"1"	"0.90"	"76.88"	"3"	"2"	"0"	"2"	"N"	"0.71"	"6.33"	"None"	"1.10"	"-0.20"	"1"	"MOL"	"-1"	"13"	"4"	"2"	"0"	"178.0742"	"-0.68"	"ACID"	"C9H10N2O2"	"CCCc1cc(O)[nH]c(=O)c1C#N"	"ARURRQAKUSJOTF-UHFFFAOYSA-N"
"CHEMBL2270159"	"2-(NITROMETHYLENE)THIAZOLIDINE"	""	"Small molecule"	""	"146.17"	"2"	"2"	"0.40"	"55.17"	"4"	"1"	"0"	"1"	"N"	"0.43"	"None"	"None"	"0.49"	"0.49"	"0"	"MOL"	"-1"	"9"	"4"	"1"	"0"	"146.0150"	"-0.67"	"NEUTRAL"	"C4H6N2O2S"	"O=[N+]([O-])/C=C1\NCCS1"	"IDEZECZCLMOIJN-ONEGZZNKSA-N"
"CHEMBL329010"	""	""	"Small molecule"	""	"123.16"	"1"	"1"	"0.83"	"37.81"	"3"	"1"	"0"	"1"	"Y"	"0.60"	"None"	"2.18"	"-0.26"	"-0.26"	"1"	"MOL"	"-1"	"9"	"3"	"1"	"0"	"123.0796"	"-0.69"	"NEUTRAL"	"C6H9N3"	"CNc1nccnc1C"	"QNLBKZNRCKYYRB-UHFFFAOYSA-N"
"CHEMBL117188"	""	""	"Small molecule"	""	"178.12"	"2"	"2"	"0.37"	"76.96"	"4"	"3"	"0"	"1"	"N"	"0.33"	"None"	"5.16"	"0.73"	"0.73"	"1"	"MOL"	"-1"	"12"	"4"	"5"	"0"	"178.0466"	"-1.13"	"NEUTRAL"	"C5H5F3N4"	"NNc1nc(F)c(F)c(N)c1F"	"NNAPOUMJOQASRU-UHFFFAOYSA-N"
"CHEMBL1558258"	""	""	"Small molecule"	""	"182.13"	"8"	"10"	"0.88"	"106.46"	"4"	"2"	"0"	"2"	"N"	"0.40"	"4.19"	"None"	"1.39"	"-1.65"	"1"	"MOL"	"-1"	"13"	"6"	"3"	"0"	"182.0328"	"-1.16"	"ACID"	"C7H6N2O4"	"Nc1ccc(C(=O)O)cc1[N+](=O)[O-]"	"ZZNAYFWAXZJITH-UHFFFAOYSA-N"
"CHEMBL1430229"	""	""	"Small molecule"	""	"166.18"	"9"	"9"	"0.85"	"53.43"	"3"	"1"	"0"	"2"	"Y"	"0.71"	"1.12"	"7.67"	"-0.76"	"-0.95"	"1"	"MOL"	"-1"	"12"	"4"	"1"	"0"	"166.0742"	"-0.95"	"ACID"	"C8H10N2O2"	"CN(C)c1ccnc(C(=O)O)c1"	"VCLGAZSRYZRTSE-UHFFFAOYSA-N"
"CHEMBL3194591"	""	""	"Small molecule"	""	"194.26"	"6"	"7"	"0.64"	"63.30"	"3"	"2"	"0"	"2"	"N"	"0.41"	"11.67"	"4.32"	"0.29"	"0.29"	"1"	"MOL"	"-1"	"13"	"4"	"3"	"0"	"194.0626"	"-2.11"	"NEUTRAL"	"C8H10N4S"	"C/C(=N\NC(N)=S)c1cccnc1"	"PFDWFNDHRREIDD-IZZDOVSWSA-N"
"CHEMBL380348"	""	""	"Small molecule"	""	"197.28"	"1"	"1"	"0.73"	"70.12"	"3"	"1"	"0"	"3"	"N"	"0.68"	"None"	"8.23"	"0.22"	"-0.66"	"0"	"MOL"	"-1"	"14"	"4"	"2"	"0"	"197.1528"	"-1.01"	"NEUTRAL"	"C10H19N3O"	"CCN(CC#N)C(=O)[C@@H](N)C(C)(C)C"	"WGBAITLFKGHEFA-MRVPVSSYSA-N"
"CHEMBL71171"	""	"D-Leucinol"	"Small molecule"	""	"117.19"	"4"	"4"	"0.35"	"46.25"	"2"	"2"	"0"	"3"	"Y"	"0.56"	"None"	"9.83"	"0.36"	"-1.98"	"0"	"MOL"	"-1"	"8"	"2"	"3"	"0"	"117.1154"	"1.02"	"BASE"	"C6H15NO"	"CC(C)C[C@@H](N)CO"	"VPSSPAXIFBTOHY-ZCFIWIBFSA-N"
"CHEMBL57018"	""	"N-Cyanobenzamide"	"Small molecule"	""	"146.15"	"1"	"2"	"0.90"	"52.89"	"2"	"1"	"0"	"1"	"Y"	"0.47"	"10.09"	"None"	"1.03"	"1.03"	"1"	"MOL"	"-1"	"11"	"3"	"1"	"0"	"146.0480"	"-0.94"	"NEUTRAL"	"C8H6N2O"	"N#CNC(=O)c1ccccc1"	"DBFAKALHTSOYSG-UHFFFAOYSA-N"
"CHEMBL1235200"	""	""	"Small molecule"	""	"151.21"	"1"	"1"	"0.55"	"46.25"	"2"	"2"	"0"	"3"	"Y"	"0.66"	"None"	"9.41"	"0.76"	"-1.22"	"1"	"MOL"	"-1"	"11"	"2"	"3"	"0"	"151.0997"	"0.45"	"BASE"	"C9H13NO"	"N[C@@H](CO)Cc1ccccc1"	"STVVMTBJNDTZBF-SECBINFHSA-N"
"CHEMBL1401416"	""	""	"Small molecule"	""	"180.21"	"3"	"3"	"0.06"	"53.88"	"2"	"0"	"0"	"0"	"Y"	"0.42"	"None"	"None"	"-5.34"	"-5.34"	"1"	"MOL"	"-1"	"13"	"4"	"0"	"0"	"180.0899"	"0.03"	"None"	"C9H12N2O2"	"Cc1c(C)[n+]([O-])c2c([n+]1[O-])CCC2"	"YMXGIAFUTSUAEB-UHFFFAOYSA-N"
"CHEMBL1559275"	""	""	"Small molecule"	""	"157.19"	"3"	"4"	"0.86"	"52.32"	"3"	"1"	"0"	"2"	"Y"	"0.69"	"13.46"	"None"	"0.45"	"0.45"	"1"	"MOL"	"-1"	"10"	"3"	"2"	"0"	"157.0197"	"-0.71"	"NEUTRAL"	"C6H7NO2S"	"COc1cscc1C(N)=O"	"NYYTVZAHSFIFFN-UHFFFAOYSA-N"
"CHEMBL1778338"	""	""	"Small molecule"	""	"191.25"	"1"	"1"	"0.33"	"66.40"	"3"	"2"	"0"	"5"	"N"	"0.66"	"4.01"	"None"	"-0.07"	"-3.23"	"0"	"MOL"	"-1"	"12"	"4"	"2"	"0"	"191.0616"	"-0.19"	"ACID"	"C7H13NO3S"	"CCSC[C@H](NC(C)=O)C(=O)O"	"BSVHABSINROVJJ-LURJTMIESA-N"
"CHEMBL1801660"	""	""	"Small molecule"	""	"137.14"	"2"	"3"	"0.71"	"50.19"	"2"	"1"	"0"	"2"	"Y"	"0.65"	"3.35"	"4.67"	"-0.24"	"-2.49"	"1"	"MOL"	"-1"	"10"	"3"	"1"	"0"	"137.0477"	"-1.36"	"ACID"	"C7H7NO2"	"O=C(O)Cc1ccccn1"	"BPSNETAIJADFTO-UHFFFAOYSA-N"
"CHEMBL11551"	""	""	"Small molecule"	""	"171.20"	"1"	"1"	"0.89"	"66.40"	"2"	"2"	"0"	"4"	"N"	"0.62"	"4.20"	"None"	"0.73"	"-2.31"	"0"	"MOL"	"-1"	"12"	"4"	"2"	"0"	"171.0895"	"-0.19"	"ACID"	"C8H13NO3"	"C/C=C(\NC(=O)CCC)C(=O)O"	"GPLWHCWTPKRTOZ-XQRVVYSFSA-N"
"CHEMBL2035661"	""	""	"Small molecule"	""	"194.19"	"5"	"5"	"0.61"	"69.15"	"5"	"0"	"0"	"4"	"N"	"0.40"	"9.61"	"0.05"	"0.39"	"0.39"	"1"	"MOL"	"-1"	"14"	"5"	"0"	"0"	"194.0691"	"-0.75"	"NEUTRAL"	"C9H10N2O3"	"CCOC(=O)CC(=O)c1ccncn1"	"IGRUUQSUGJLZCM-UHFFFAOYSA-N"
"CHEMBL424054"	""	""	"Small molecule"	""	"162.15"	"2"	"10"	"0.36"	"51.96"	"4"	"0"	"0"	"0"	"N"	"0.55"	"None"	"2.98"	"-0.09"	"-0.09"	"1"	"MOL"	"-1"	"12"	"4"	"0"	"0"	"162.0429"	"-0.07"	"NEUTRAL"	"C8H6N2O2"	"Cn1cnc2c1C(=O)C=CC2=O"	"PFAIYIKEIPOPRK-UHFFFAOYSA-N"
"CHEMBL2105982"	"CARPRONIUM CHLORIDE"	"ACTINAMIN|CARPRONIUM CHLORIDE|FUROZIN"	"Small molecule"	"-1.0"	"195.69"	""	""	"0.65"	"26.30"	"2"	"0"	"0"	"4"	"N"	"0.45"	"None"	"None"	"-3.82"	"-3.82"	"0"	"MOL"	"0"	"11"	"3"	"0"	"0"	"160.1332"	"0.90"	"NEUTRAL"	"C8H18ClNO2"	"COC(=O)CCC[N+](C)(C)C.[Cl-]"	"RZMKWKZIJJNSLQ-UHFFFAOYSA-M"
"CHEMBL15410"	""	""	"Small molecule"	""	"156.14"	"1"	"4"	"0.33"	"63.60"	"3"	"1"	"0"	"1"	"N"	"0.59"	"2.61"	"None"	"0.59"	"-2.92"	"0"	"MOL"	"-1"	"11"	"4"	"1"	"0"	"156.0423"	"1.67"	"ACID"	"C7H8O4"	"CC1(C)OC(C(=O)O)=CC1=O"	"REFCSLFSFZSHSF-UHFFFAOYSA-N"
"CHEMBL1089898"	""	"1-Aminobutylphosphonic Acid"	"Small molecule"	""	"153.12"	"1"	"1"	"0.25"	"83.55"	"2"	"3"	"0"	"3"	"N"	"0.51"	"-0.24"	"10.24"	"-1.71"	"-2.30"	"0"	"MOL"	"-1"	"9"	"4"	"4"	"0"	"153.0555"	"0.70"	"ZWITTERION"	"C4H12NO3P"	"CCCC(N)P(=O)(O)O"	"UAEPDDGDPAPPHZ-UHFFFAOYSA-N"
"CHEMBL568871"	""	""	"Small molecule"	""	"164.16"	"3"	"5"	"0.60"	"62.22"	"3"	"2"	"0"	"2"	"N"	"0.38"	"9.55"	"4.84"	"0.11"	"0.10"	"1"	"MOL"	"-1"	"12"	"4"	"2"	"0"	"164.0586"	"-0.52"	"NEUTRAL"	"C8H8N2O2"	"O=C(/C=C/c1cccnc1)NO"	"PUSXCHADPRFLCE-ONEGZZNKSA-N"
"CHEMBL3558617"	""	""	"Small molecule"	""	"139.22"	""	""	"0.53"	"6.25"	"1"	"0"	"0"	"0"	"Y"	"0.44"	"None"	"None"	"-3.60"	"-3.60"	"0"	"MOL"	"-1"	"10"	"2"	"0"	"0"	"139.1230"	"-0.10"	"NEUTRAL"	"C8H15N2+"	"C[N+]1=C2CCCN2CCC1"	"SEJALHMMZYNGRY-UHFFFAOYSA-N"
"CHEMBL397404"	""	""	"Small molecule"	""	"133.24"	"4"	"4"	"0.95"	"3.24"	"2"	"0"	"0"	"0"	"Y"	"0.45"	"None"	"None"	"1.25"	"1.25"	"0"	"MOL"	"-1"	"7"	"1"	"0"	"0"	"133.0020"	"-1.50"	"None"	"C4H7NS2"	"CN1CCSC1=S"	"RGTLAJIDOSPEDH-UHFFFAOYSA-N"
"CHEMBL341956"	""	""	"Small molecule"	""	"122.62"	"1"	"1"	"0.93"	"0.00"	"0"	"0"	"0"	"2"	"Y"	"0.38"	"None"	"None"	"-3.31"	"-3.31"	"0"	"MOL"	"-1"	"7"	"1"	"0"	"0"	"122.0731"	"0.78"	"None"	"C5H13ClN+"	"C[N+](C)(C)CCCl"	"JUZXDNPBRPUIOR-UHFFFAOYSA-N"
"CHEMBL3218377"	""	""	"Small molecule"	""	"164.16"	"1"	"1"	"0.86"	"57.88"	"2"	"2"	"0"	"1"	"Y"	"0.66"	"12.71"	"None"	"0.99"	"0.99"	"2"	"MOL"	"-1"	"12"	"4"	"2"	"0"	"164.0586"	"-0.87"	"NEUTRAL"	"C8H8N2O2"	"COc1ccc2[nH]c(=O)[nH]c2c1"	"AUPLVAKFTYFHTA-UHFFFAOYSA-N"
"CHEMBL1229963"	""	""	"Small molecule"	""	"177.27"	"5"	"5"	"0.75"	"40.54"	"3"	"1"	"0"	"5"	"N"	"0.67"	"1.98"	"9.80"	"-1.84"	"-1.84"	"0"	"MOL"	"-1"	"11"	"3"	"1"	"0"	"177.0823"	"-0.10"	"ZWITTERION"	"C7H15NO2S"	"CSCC[C@@H](C(=O)O)N(C)C"	"FLEXUHXAXRFRAU-LURJTMIESA-N"
"CHEMBL356049"	""	""	"Small molecule"	""	"167.21"	"1"	"3"	"0.79"	"37.38"	"2"	"0"	"0"	"0"	"Y"	"0.50"	"None"	"None"	"0.78"	"0.78"	"0"	"MOL"	"-1"	"12"	"3"	"0"	"0"	"167.0946"	"0.13"	"None"	"C9H13NO2"	"CC1CC2CC(C)C(=O)N2C1=O"	"VCVOSMKSUIWFPH-UHFFFAOYSA-N"
"CHEMBL271404"	""	"N-(4-Aminophenyl)Guanidine"	"Small molecule"	""	"150.19"	"4"	"4"	"0.57"	"87.92"	"2"	"4"	"0"	"1"	"N"	"0.27"	"None"	"11.12"	"0.12"	"-2.28"	"1"	"MOL"	"-1"	"11"	"4"	"6"	"1"	"150.0905"	"-0.51"	"BASE"	"C7H10N4"	"N=C(N)Nc1ccc(N)cc1"	"HXKWSIPCTVYMBN-UHFFFAOYSA-N"
"CHEMBL322988"	""	""	"Small molecule"	""	"125.17"	"2"	"4"	"0.47"	"54.70"	"2"	"2"	"0"	"2"	"Y"	"0.60"	"13.37"	"9.80"	"-0.56"	"-2.97"	"1"	"MOL"	"-1"	"9"	"3"	"3"	"0"	"125.0953"	"-0.21"	"BASE"	"C6H11N3"	"CC(CN)c1cnc[nH]1"	"UTXDPIGHIUIJIS-UHFFFAOYSA-N"
"CHEMBL1172261"	""	"N'-(2-Hydroxybenzylidene)Formohydrazide"	"Small molecule"	""	"164.16"	"7"	"7"	"0.47"	"61.69"	"3"	"2"	"0"	"3"	"N"	"0.39"	"8.76"	"1.28"	"0.76"	"0.74"	"1"	"MOL"	"-1"	"12"	"4"	"2"	"0"	"164.0586"	"-0.48"	"NEUTRAL"	"C8H8N2O2"	"O=CN/N=C/c1ccccc1O"	"ACICHHRSFBFNPI-WEVVVXLNSA-N"
"CHEMBL382372"	"CYCLOHEXYLGLYCYL "	""	"Small molecule"	""	"157.21"	"2"	"3"	"0.98"	"63.32"	"2"	"2"	"0"	"2"	"N"	"0.63"	"2.67"	"9.58"	"-1.08"	"-1.09"	"0"	"MOL"	"-1"	"11"	"3"	"3"	"0"	"157.1103"	"0.72"	"ZWITTERION"	"C8H15NO2"	"N[C@H](C(=O)O)C1CCCCC1"	"WAMWSIDTKSNDCU-ZETCQYMHSA-N"
"CHEMBL4249170"	""	""	"Small molecule"	""	"166.18"	"1"	"6"	"0.04"	"76.21"	"3"	"2"	"0"	"3"	"N"	"0.66"	"1.79"	"9.40"	"-2.41"	"-2.41"	"1"	"MOL"	"-1"	"12"	"4"	"3"	"0"	"166.0742"	"0.26"	"ZWITTERION"	"C8H10N2O2"	"N[C@@H](Cc1ccncc1)C(=O)O"	"FQFVANSXYKWQOT-ZETCQYMHSA-N"
"CHEMBL135667"	""	""	"Small molecule"	""	"179.22"	"1"	"1"	"0.90"	"49.33"	"2"	"2"	"0"	"4"	"N"	"0.72"	"2.11"	"10.49"	"-0.96"	"-0.96"	"1"	"MOL"	"-1"	"13"	"3"	"2"	"0"	"179.0946"	"0.44"	"ZWITTERION"	"C10H13NO2"	"CNC(Cc1ccccc1)C(=O)O"	"SCIFESDRCALIIM-UHFFFAOYSA-N"
"CHEMBL3184098"	""	""	"Small molecule"	""	"116.12"	""	""	"0.69"	"65.18"	"4"	"2"	"0"	"1"	"N"	"0.30"	"8.89"	"1.11"	"0.41"	"0.40"	"0"	"MOL"	"-1"	"8"	"4"	"2"	"0"	"116.0586"	"0.36"	"NEUTRAL"	"C4H8N2O2"	"CC(=NO)C(C)=NO"	"JGUQDUKBUKFFRO-UHFFFAOYSA-N"
"CHEMBL1632277"	""	"7-Nitrobenzo[C][1,2,5]Oxadiazole1-Oxide"	"Small molecule"	""	"181.11"	"3"	"4"	"0.37"	"96.11"	"5"	"0"	"0"	"1"	"N"	"0.36"	"None"	"None"	"0.20"	"0.20"	"2"	"MOL"	"-1"	"13"	"7"	"0"	"0"	"181.0124"	"-1.30"	"NEUTRAL"	"C6H3N3O4"	"O=[N+]([O-])c1cccc2no[n+]([O-])c12"	"VSSMHRXDWQQPOK-UHFFFAOYSA-N"
"CHEMBL3247254"	""	""	"Small molecule"	""	"181.15"	"15"	"17"	"0.54"	"78.03"	"5"	"0"	"0"	"3"	"N"	"0.29"	"None"	"None"	"0.63"	"0.63"	"1"	"MOL"	"-1"	"13"	"6"	"0"	"0"	"181.0487"	"0.12"	"NEUTRAL"	"C7H7N3O3"	"Cn1c(/C=C/C=O)cnc1[N+](=O)[O-]"	"FNWHLSBILGQQPG-NSCUHMNNSA-N"
"CHEMBL485875"	""	"Beta-Hydroxypropiovanillone|Omega-Hydroxypropioguaiacone"	"Small molecule"	""	"196.20"	"8"	"8"	"0.97"	"66.76"	"4"	"2"	"0"	"4"	"N"	"0.70"	"8.26"	"None"	"0.49"	"0.43"	"1"	"MOL"	"-1"	"14"	"4"	"2"	"0"	"196.0736"	"0.70"	"NEUTRAL"	"C10H12O4"	"COc1cc(C(=O)CCO)ccc1O"	"NXCPMSUBVRGTSE-UHFFFAOYSA-N"
"CHEMBL452408"	""	"(1R,5S)-Oxabicyclooctenone"	"Small molecule"	""	"124.14"	"1"	"1"	"0.88"	"26.30"	"2"	"0"	"0"	"0"	"Y"	"0.35"	"None"	"None"	"0.63"	"0.63"	"0"	"MOL"	"-1"	"9"	"2"	"0"	"0"	"124.0524"	"2.37"	"NEUTRAL"	"C7H8O2"	"O=C1C[C@H]2C=CC[C@H]2O1"	"RYBPGUMSFWGGLP-PHDIDXHHSA-N"
"CHEMBL1650613"	""	""	"Small molecule"	""	"124.14"	"9"	"9"	"0.80"	"46.01"	"3"	"1"	"0"	"0"	"Y"	"0.56"	"12.76"	"2.06"	"1.10"	"1.10"	"1"	"MOL"	"-1"	"9"	"3"	"1"	"0"	"124.0637"	"-1.55"	"NEUTRAL"	"C6H8N2O"	"Cc1cc(O)nc(C)n1"	"UQFHLJKWYIJISA-UHFFFAOYSA-N"
"CHEMBL559934"	""	"1-Aminocyclohexanecarboxylic Acid"	"Small molecule"	""	"143.19"	"10"	"13"	"0.73"	"63.32"	"2"	"2"	"0"	"1"	"N"	"0.57"	"2.57"	"9.83"	"-1.38"	"-1.38"	"0"	"MOL"	"-1"	"10"	"3"	"3"	"0"	"143.0946"	"0.71"	"ZWITTERION"	"C7H13NO2"	"NC1(C(=O)O)CCCCC1"	"WOXWUZCRWJWTRT-UHFFFAOYSA-N"
"CHEMBL2448117"	""	""	"Small molecule"	""	"143.23"	"2"	"3"	"0.89"	"46.25"	"2"	"2"	"0"	"2"	"Y"	"0.60"	"None"	"9.58"	"0.86"	"-1.27"	"0"	"MOL"	"-1"	"10"	"2"	"3"	"0"	"143.1310"	"0.85"	"BASE"	"C8H17NO"	"NC[C@H](O)C1CCCCC1"	"MSIAFRBGOYFCND-QMMMGPOBSA-N"
"CHEMBL1966799"	""	""	"Small molecule"	""	"168.59"	"9"	"9"	"0.96"	"56.21"	"4"	"1"	"0"	"0"	"N"	"0.60"	"None"	"2.67"	"-0.03"	"-0.03"	"2"	"MOL"	"-1"	"11"	"4"	"2"	"0"	"168.0203"	"-1.71"	"NEUTRAL"	"C6H5ClN4"	"Nc1nnc2cccc(Cl)n12"	"IHZHBWVYQLECGM-UHFFFAOYSA-N"
"CHEMBL288113"	""	""	"Small molecule"	""	"171.24"	"3"	"13"	"0.84"	"21.70"	"3"	"0"	"0"	"0"	"Y"	"0.54"	"None"	"9.95"	"0.20"	"-2.31"	"0"	"MOL"	"-1"	"12"	"3"	"0"	"0"	"171.1259"	"0.81"	"BASE"	"C9H17NO2"	"CC1OCC2(CCN(C)CC2)O1"	"VHBBMEXIWWKUNY-UHFFFAOYSA-N"
"CHEMBL192809"	"2,3-PENTANEDIONE"	"Pentane-2,3-Dione"	"Small molecule"	""	"100.12"	"11"	"11"	"0.55"	"34.14"	"2"	"0"	"0"	"2"	"Y"	"0.47"	"None"	"None"	"1.10"	"1.10"	"0"	"MOL"	"-1"	"7"	"2"	"0"	"0"	"100.0524"	"0.51"	"NEUTRAL"	"C5H8O2"	"CCC(=O)C(C)=O"	"TZMFJUDUGYTVRY-UHFFFAOYSA-N"
"CHEMBL4076614"	""	""	"Small molecule"	""	"140.14"	"1"	"4"	"0.59"	"60.69"	"3"	"3"	"0"	"1"	"N"	"0.53"	"9.11"	"None"	"0.60"	"0.59"	"1"	"MOL"	"-1"	"10"	"3"	"3"	"0"	"140.0473"	"1.25"	"NEUTRAL"	"C7H8O3"	"OCc1cc(O)cc(O)c1"	"NGYYFWGABVVEPL-UHFFFAOYSA-N"
"CHEMBL434384"	""	"2-Hydroxypurine"	"Small molecule"	""	"138.13"	"1"	"1"	"0.06"	"73.30"	"3"	"3"	"0"	"0"	"N"	"0.47"	"-0.78"	"14.97"	"-1.38"	"-1.46"	"1"	"MOL"	"-1"	"10"	"5"	"3"	"0"	"138.0542"	"-0.37"	"ZWITTERION"	"C5H6N4O"	"OC1=Nc2[nH]cnc2CN1"	"QWMARNOUPBIKPI-UHFFFAOYSA-N"
"CHEMBL3392060"	""	""	"Small molecule"	""	"167.21"	"6"	"8"	"0.79"	"60.16"	"3"	"1"	"0"	"0"	"N"	"0.43"	"None"	"None"	"0.63"	"0.63"	"0"	"MOL"	"-1"	"12"	"3"	"2"	"0"	"167.0946"	"0.29"	"NEUTRAL"	"C9H13NO2"	"CC1(C)CC(=O)C(=CN)C(=O)C1"	"JFHVFURHVOBZQM-UHFFFAOYSA-N"
"CHEMBL346444"	""	""	"Small molecule"	""	"168.20"	"2"	"3"	"0.98"	"58.29"	"4"	"2"	"0"	"1"	"N"	"0.66"	"4.03"	"9.44"	"-0.11"	"-0.11"	"1"	"MOL"	"-1"	"12"	"4"	"2"	"0"	"168.0899"	"-0.13"	"ZWITTERION"	"C8H12N2O2"	"CN[C@@H]1CCCc2onc(O)c21"	"UJAXSQRTPSSJPO-RXMQYKEDSA-N"
